site_id,sample_id,site_code,day,month,year,date,latitude,longitude,waterbody_name,waterbody_type,state,EQR,EQC,river_type,dipt_rich,dipt_fam_rich,dipt_abund,vec_fam_rich,vec_abund,Agricultural.areas_100m,Artificial.surfaces_100m,Forest.and.semi.natural.areas_100m,Water.bodies_100m,Wetlands_100m,Agricultural.areas_200m,Artificial.surfaces_200m,Forest.and.semi.natural.areas_200m,Water.bodies_200m,Wetlands_200m,Agricultural.areas_300m,Artificial.surfaces_300m,Forest.and.semi.natural.areas_300m,Water.bodies_300m,Wetlands_300m,ppt,q,tmax,tmin,ws
LTR1395,LTR1395_29.9.2015,LTR1395_2015,29,9,2015,29/9/2015,54.709,23.3257,Nemunas,river,HM,0.54,Good,2,3,3,120,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,39.39166667,8.516666667,12.29,4.210833333,3.3575
LTR1395,LTR1395_1.10.2018,LTR1395_2018,1,10,2018,1/10/2018,54.709,23.3257,Nemunas,river,HM,0.67,Good,2,3,3,29,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,51.6,19.53333333,12.625,4.7,3.393333333
LTR1395,LTR1395_4.10.2021,LTR1395_2021,4,10,2021,4/10/2021,54.709,23.3257,Nemunas,river,HM,0.53,Good,2,3,2,36,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,54.825,6.033333333,11.93333333,4.125,3.375
LTR1397,LTR1397_24.9.2012,LTR1397_2012,24,9,2012,24/9/2012,55.85740419,21.21620413,Nemunas,river,N,,,1,1,1,287,0,0,1,0,0,0,0,0.833333333,0,0.166666667,0,0,0.807692308,0,0.192307692,0,0,67.29166667,26.60833333,10.93166667,4.705833333,3.8325
LTR1397,LTR1397_26.9.2019,LTR1397_2019,26,9,2019,26/9/2019,55.85740419,21.21620413,Nemunas,river,HM,0.25,Poor,1,2,1,79,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,50.94166667,16,12.23333333,6.058333333,3.458333333
LTR1397,LTR1397_28.9.2022,LTR1397_2022,28,9,2022,28/9/2022,55.85740419,21.21620413,Nemunas,river,HM,0.26,Poor,1,1,1,79,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.01666667,29.375,11.59166667,5.316666667,3.741666667
LTR1398,LTR1398_1.10.2014,LTR1398_2014,1,10,2014,1/10/2014,55.6867,21.4054,Nemunas,river,N,0.69,Good,1,3,2,27,0,0,0,1,0,0,0,0,0.846153846,0.153846154,0,0,0.034482759,0.75862069,0.206896552,0,0,58.03333333,20.98333333,11.9725,5.3775,3.485
LTR1398,LTR1398_18.9.2018,LTR1398_2018,18,9,2018,18/9/2018,55.6867,21.4054,Nemunas,river,N,0.64,Good,1,2,2,42,0,0,0,1,0,0,0,0,0.846153846,0.153846154,0,0,0.068965517,0.724137931,0.206896552,0,0,81.475,42.1,11.75,5.291666667,3.223333333
LTR1398,LTR1398_21.9.2021,LTR1398_2021,21,9,2021,21/9/2021,55.6867,21.4054,Nemunas,river,N,0.52,Moderate,1,2,2,17,0,0,0,1,0,0,0,0,0.846153846,0.153846154,0,0,0.068965517,0.724137931,0.206896552,0,0,63.025,11.10833333,11.825,5.216666667,3.491666667
LTR1400,LTR1400_21.9.2011,LTR1400_2011,21,9,2011,21/9/2011,56.0666,21.3773,Nemunas,river,HM,,,1,1,1,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,81.86666667,39.03333333,9.811666667,3.224166667,3.434166667
LTR1400,LTR1400_21.9.2021,LTR1400_2021,21,9,2021,21/9/2021,56.0666,21.3773,Nemunas,river,HM,0.31,Poor,1,1,1,23,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.08333333,9.991666667,11.45,5.091666667,3.341666667
LTR1403,LTR1403_26.9.2017,LTR1403_2017,26,9,2017,26/9/2017,55.9042,21.5691,Nemunas,river,N,0.78,Good,1,5,4,49,1,6,0,0,1,0,0,0.333333333,0,0.666666667,0,0,0.423076923,0,0.576923077,0,0,60.04166667,27.78333333,10.03333333,3.933333333,3.155
LTR1404,LTR1404_7.10.2011,LTR1404_2011,7,10,2011,7/10/2011,53.9551,23.8342,Nemunas,river,N,,,3,10,8,73,2,39,1,0,0,0,0,0.666666667,0,0.166666667,0.166666667,0,0.464285714,0,0.285714286,0.25,0,52.65,12.81666667,11.1225,2.698333333,3.370833333
LTR1404,LTR1404_14.10.2014,LTR1404_2014,14,10,2014,14/10/2014,53.9551,23.8342,Nemunas,river,N,0.58,Moderate,2,3,3,300,0,0,1,0,0,0,0,0.666666667,0,0.166666667,0.166666667,0,0.464285714,0,0.285714286,0.25,0,45.34166667,10.075,12.68583333,4.528333333,3.204166667
LTR1404,LTR1404_15.10.2019,LTR1404_2019,15,10,2019,15/10/2019,53.9551,23.8342,Nemunas,river,N,0.53,Moderate,2,2,2,86,0,0,1,0,0,0,0,0.666666667,0,0.166666667,0.166666667,0,0.464285714,0,0.285714286,0.25,0,40.00833333,5.358333333,13.2,4.75,3.125
LTR1413,LTR1413_25.9.2014,LTR1413_2014,25,9,2014,25/9/2014,55.87400224,21.74659444,Nemunas,river,N,0.78,Good,3,4,4,180,0,0,1,0,0,0,0,1,0,0,0,0,0.925925926,0,0.074074074,0,0,69.91666667,25.31666667,11.34166667,4.628333333,3.178333333
LTR1418,LTR1418_28.9.2015,LTR1418_2015,28,9,2015,28/9/2015,55.4073,23.257,Nemunas,river,N,1,High,3,4,4,69,0,0,0,0,1,0,0,0.428571429,0,0.571428571,0,0,0.535714286,0,0.464285714,0,0,42.41666667,12.13333333,11.4425,3.594166667,3.355833333
LTR1418,LTR1418_25.9.2019,LTR1418_2019,25,9,2019,25/9/2019,55.4073,23.257,Nemunas,river,N,0.75,Good,3,3,3,27,1,8,0,0,1,0,0,0.428571429,0,0.571428571,0,0,0.535714286,0,0.464285714,0,0,44.58333333,11.56666667,12.16666667,4.5,3.225
LTR1419,LTR1419_2.10.2013,LTR1419_2013,2,10,2013,2/10/2013,55.27701987,23.14075265,Nemunas,river,N,0.7143,Good,1,4,4,202,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,62.95833333,20.9,10.18083333,2.735,3.1775
LTR1420,LTR1420_17.10.2017,LTR1420_2017,17,10,2017,17/10/2017,55.38496415,23.30776681,Nemunas,river,N,0.59,Moderate,1,3,3,43,0,0,0.333333333,0,0.666666667,0,0,0.461538462,0,0.538461538,0,0,0.586206897,0,0.413793103,0,0,61.75833333,18.91666667,10.04166667,3.208333333,3.410833333
LTR1420,LTR1420_13.10.2022,LTR1420_2022,13,10,2022,13/10/2022,55.38496415,23.30776681,Nemunas,river,N,0.89,High,1,5,5,13,1,1,0.333333333,0,0.666666667,0,0,0.538461538,0,0.461538462,0,0,0.620689655,0,0.379310345,0,0,62.175,19.95,11.175,3.516666667,3.416666667
LTR1428,LTR1428_26.9.2012,LTR1428_2012,26,9,2012,26/9/2012,55.0049,23.0148,Nemunas,river,HM,,,1,1,1,11,0,0,1,0,0,0,0,0.9,0,0.1,0,0,0.75862069,0,0.24137931,0,0,54.53333333,14.15833333,11.16416667,3.578333333,3.529166667
LTR1428,LTR1428_10.10.2016,LTR1428_2016,10,10,2016,10/10/2016,55.0049,23.0148,Nemunas,river,HM,0.68,Good,1,2,2,31,0,0,1,0,0,0,0,0.9,0,0.1,0,0,0.75862069,0,0.24137931,0,0,57.88333333,14.81666667,12.1075,4.495,3.218333333
LTR1430,LTR1430_26.9.2012,LTR1430_2012,26,9,2012,26/9/2012,54.90575798,22.93585228,Nemunas,river,HM,,,1,1,1,64,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,53.15,12.74166667,11.39333333,3.74,3.485833333
LTR1433,LTR1433_29.9.2010,LTR1433_2010,29,9,2010,29/9/2010,54.1733,25.7338,Nemunas,river,N,,,1,8,8,96,1,6,1,0,0,0,0,0.846153846,0,0.153846154,0,0,0.642857143,0,0.357142857,0,0,73.60833333,26.925,10.0975,2.69,3.030833333
LTR1433,LTR1433_23.9.2014,LTR1433_2014,23,9,2014,23/9/2014,54.1733,25.7338,Nemunas,river,N,0.84,High,1,6,6,186,1,142,1,0,0,0,0,0.846153846,0,0.153846154,0,0,0.642857143,0,0.357142857,0,0,58.59166667,13.725,11.31416667,3.861666667,3.130833333
LTR1433,LTR1433_27.9.2021,LTR1433_2021,27,9,2021,27/9/2021,54.1733,25.7338,Nemunas,river,N,0.69,Good,1,8,7,161,0,0,0,0,1,0,0,0.153846154,0,0.846153846,0,0,0.178571429,0,0.821428571,0,0,58.65,11.63333333,11.26666667,3.391666667,3.208333333
LTR1438,LTR1438_7.10.2010,LTR1438_2010,7,10,2010,7/10/2010,55.0526,25.8742,Nemunas,river,N,,,1,2,2,5,0,0,0.666666667,0,0.333333333,0,0,0.769230769,0,0.230769231,0,0,0.655172414,0,0.344827586,0,0,76.98333333,28.63333333,9.966666667,2.7825,3.01
LTR1438,LTR1438_5.10.2011,LTR1438_2011,5,10,2011,5/10/2011,55.0526,25.8742,Nemunas,river,N,,,1,4,4,72,0,0,0.666666667,0,0.333333333,0,0,0.769230769,0,0.230769231,0,0,0.655172414,0,0.344827586,0,0,56.525,17.34166667,10.24666667,2.28,3.096666667
LTR1438,LTR1438_10.10.2013,LTR1438_2013,10,10,2013,10/10/2013,55.0526,25.8742,Nemunas,river,N,1,High,1,5,5,81,1,18,0.666666667,0,0.333333333,0,0,0.769230769,0,0.230769231,0,0,0.655172414,0,0.344827586,0,0,62.08333333,20.89166667,10.12,2.663333333,2.9325
LTR1438,LTR1438_9.10.2014,LTR1438_2014,9,10,2014,9/10/2014,55.0526,25.8742,Nemunas,river,N,0.95,High,1,4,4,8,0,0,0.666666667,0,0.333333333,0,0,0.769230769,0,0.230769231,0,0,0.655172414,0,0.344827586,0,0,57.45,12.75833333,11.7575,4.203333333,3.015
LTR1438,LTR1438_1.10.2015,LTR1438_2015,1,10,2015,1/10/2015,55.0526,25.8742,Nemunas,river,N,0.99,High,1,6,6,34,1,28,0.666666667,0,0.333333333,0,0,0.769230769,0,0.230769231,0,0,0.655172414,0,0.344827586,0,0,45.00833333,10.65833333,11.59666667,3.6325,3.0025
LTR1438,LTR1438_11.10.2016,LTR1438_2016,11,10,2016,11/10/2016,55.0526,25.8742,Nemunas,river,N,0.92,High,1,3,3,76,1,36,0.666666667,0,0.333333333,0,0,0.769230769,0,0.230769231,0,0,0.655172414,0,0.344827586,0,0,56.85833333,16.09166667,11.5975,4.0875,2.951666667
LTR1438,LTR1438_3.10.2017,LTR1438_2017,3,10,2017,3/10/2017,55.0526,25.8742,Nemunas,river,N,0.78,Good,1,1,1,3,0,0,0.666666667,0,0.333333333,0,0,0.769230769,0,0.230769231,0,0,0.655172414,0,0.344827586,0,0,69.80833333,22.89166667,10.11666667,3.075,3.133333333
LTR1438,LTR1438_7.10.2020,LTR1438_2020,7,10,2020,7/10/2020,55.0526,25.8742,Nemunas,river,N,0.91,High,1,6,6,105,2,21,0.666666667,0,0.333333333,0,0,0.692307692,0,0.307692308,0,0,0.586206897,0,0.413793103,0,0,50.10833333,6.633333333,12.8,5.016666667,3.416666667
LTR1442,LTR1442_19.9.2016,LTR1442_2016,19,9,2016,19/9/2016,55.2543,24.9789,Nemunas,river,N,0.6,Good,1,6,6,116,1,40,0,0,1,0,0,0.090909091,0.090909091,0.818181818,0,0,0.25,0.25,0.5,0,0,56.08333333,12.975,11.93666667,4.078333333,3.16
LTR1442,LTR1442_24.9.2019,LTR1442_2019,24,9,2019,24/9/2019,55.2543,24.9789,Nemunas,river,N,0.64,Good,1,5,5,175,1,37,0,0.333333333,0.666666667,0,0,0.272727273,0.272727273,0.454545455,0,0,0.428571429,0.214285714,0.357142857,0,0,40.86666667,6.983333333,12.59166667,4.466666667,3.041666667
LTR1444,LTR1444_18.9.2013,LTR1444_2013,18,9,2013,18/9/2013,55.35853711,25.9509103,Nemunas,river,N,0.4286,Poor,1,6,6,234,1,72,1,0,0,0,0,0.846153846,0,0.153846154,0,0,0.75862069,0,0.24137931,0,0,59.45833333,20.225,10.14416667,2.4625,2.934166667
LTR1445,LTR1445_19.10.2016,LTR1445_2016,19,10,2016,19/10/2016,54.3727,24.5073,Nemunas,river,HM,0.64,Good,1,2,2,37,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,57.35,16.85,12.16416667,3.704166667,3.1725
LTR1445,LTR1445_9.10.2019,LTR1445_2019,9,10,2019,9/10/2019,54.3727,24.5073,Nemunas,river,HM,0.57,Good,1,1,1,14,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42.16666667,8.508333333,12.71666667,4.158333333,3.133333333
LTR1447,LTR1447_10.10.2011,LTR1447_2011,10,10,2011,10/10/2011,54.30826593,24.66192885,Nemunas,river,N,,,5,4,4,7,0,0,0.75,0,0.25,0,0,0.769230769,0,0.230769231,0,0,0.620689655,0,0.379310345,0,0,57.08333333,16.04166667,10.7025,2.081666667,3.363333333
LTR1447,LTR1447_14.10.2015,LTR1447_2015,14,10,2015,14/10/2015,54.30826593,24.66192885,Nemunas,river,N,0.69,Good,5,2,2,56,0,0,0.75,0,0.25,0,0,0.769230769,0,0.230769231,0,0,0.620689655,0,0.379310345,0,0,43.28333333,7.916666667,12.07583333,3.34,3.231666667
LTR1447,LTR1447_10.10.2019,LTR1447_2019,10,10,2019,10/10/2019,54.30826593,24.66192885,Nemunas,river,N,0.55,Moderate,5,3,3,14,0,0,0.5,0,0.5,0,0,0.692307692,0,0.307692308,0,0,0.586206897,0,0.413793103,0,0,41.85,8.191666667,12.71666667,4.141666667,3.066666667
LTR1447,LTR1447_13.10.2022,LTR1447_2022,13,10,2022,13/10/2022,54.30826593,24.66192885,Nemunas,river,N,0.78,Good,5,5,4,52,0,0,0.5,0,0.5,0,0,0.692307692,0,0.307692308,0,0,0.586206897,0,0.413793103,0,0,57.38333333,17.525,11.69166667,3.208333333,3.416666667
LTR1449,LTR1449_14.10.2015,LTR1449_2015,14,10,2015,14/10/2015,54.34139973,24.88637937,Nemunas,river,N,0.69,Good,2,3,3,61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,43.38333333,7.866666667,11.9725,3.445,3.219166667
LTR1449,LTR1449_2.10.2019,LTR1449_2019,2,10,2019,2/10/2019,54.34139973,24.88637937,Nemunas,river,N,0.69,Good,2,3,2,48,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,41.525,7.991666667,12.58333333,4.258333333,3.041666667
LTR1449,LTR1449_11.10.2022,LTR1449_2022,11,10,2022,11/10/2022,54.34139973,24.88637937,Nemunas,river,N,0.86,High,2,4,3,262,1,242,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,57.20833333,17.875,11.6,3.333333333,3.425
LTR1450,LTR1450_11.10.2017,LTR1450_2017,11,10,2017,11/10/2017,54.6926,23.2917,Nemunas,river,N,0.77,Good,1,5,5,64,1,25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,61.40833333,16.675,10.98333333,3.8,3.443333333
LTR1450,LTR1450_6.10.2021,LTR1450_2021,6,10,2021,6/10/2021,54.6926,23.2917,Nemunas,river,N,0.54,Moderate,1,4,3,35,1,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,54.675,5.958333333,11.95,4.125,3.375
LTR1451,LTR1451_5.10.2021,LTR1451_2021,5,10,2021,5/10/2021,54.5884,23.2165,Nemunas,river,N,0.55,Moderate,1,1,1,13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,54.60833333,5.908333333,11.925,4.1,3.375
LTR1453,LTR1453_27.9.2012,LTR1453_2012,27,9,2012,27/9/2012,54.554,25.3129,Nemunas,river,N,,,1,4,4,22,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0.379310345,0,0.620689655,0,0,53.63333333,11.78333333,10.64666667,2.985,3.339166667
LTR1453,LTR1453_26.9.2016,LTR1453_2016,26,9,2016,26/9/2016,54.554,25.3129,Nemunas,river,N,0.63,Good,1,3,3,27,2,26,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0.379310345,0,0.620689655,0,0,61.35833333,17.625,11.635,3.944166667,3.171666667
LTR1453,LTR1453_13.10.2021,LTR1453_2021,13,10,2021,13/10/2021,54.554,25.3129,Nemunas,river,N,0.68,Good,1,4,4,23,1,17,0.5,0,0.5,0,0,0.6,0,0.4,0,0,0.413793103,0,0.586206897,0,0,62.24166667,12.19166667,11.25833333,3.383333333,3.316666667
LTR1455,LTR1455_20.10.2020,LTR1455_2020,20,10,2020,20/10/2020,55.615,23.5493,Nemunas,river,N,0.48,Moderate,1,2,1,49,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,48.05833333,4.65,12.65833333,5.016666667,3.541666667
LTR1457,LTR1457_3.11.2010,LTR1457_2010,3,11,2010,3/11/2010,55.7054,22.1335,Nemunas,river,N,,,1,4,4,210,2,74,0.666666667,0,0.333333333,0,0,0.727272727,0,0.272727273,0,0,0.666666667,0,0.333333333,0,0,78.24166667,33.925,9.703333333,2.561666667,3.094166667
LTR1457,LTR1457_14.10.2021,LTR1457_2021,14,10,2021,14/10/2021,55.7054,22.1335,Nemunas,river,N,0.48,Moderate,1,1,1,86,0,0,0.333333333,0,0.666666667,0,0,0.545454545,0,0.454545455,0,0,0.703703704,0,0.296296296,0,0,66.80833333,14.00833333,11.06666667,3.8,3.283333333
LTR1458,LTR1458_28.9.2011,LTR1458_2011,28,9,2011,28/9/2011,54.4249,25.5516,Nemunas,river,N,,,1,3,3,57,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,58.925,18.2,9.741666667,1.8425,3.308333333
LTR1458,LTR1458_17.9.2014,LTR1458_2014,17,9,2014,17/9/2014,54.4249,25.5516,Nemunas,river,N,0.9,High,1,7,6,714,1,166,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,58.83333333,13.90833333,11.25416667,3.783333333,3.225
LTR1458,LTR1458_27.9.2021,LTR1458_2021,27,9,2021,27/9/2021,54.4249,25.5516,Nemunas,river,N,0.76,Good,1,7,6,24,1,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,58.14166667,10.84166667,11.26666667,3.391666667,3.316666667
LTR1459,LTR1459_27.9.2010,LTR1459_2010,27,9,2010,27/9/2010,54.73674424,24.55226578,Nemunas,river,N,,,1,3,3,15,1,4,1,0,0,0,0,0.923076923,0,0.076923077,0,0,0.896551724,0,0.103448276,0,0,70.35,20.79166667,10.53583333,2.766666667,3.209166667
LTR1459,LTR1459_25.9.2013,LTR1459_2013,25,9,2013,25/9/2013,54.73674424,24.55226578,Nemunas,river,N,0.5714,Moderate,1,4,4,762,1,174,1,0,0,0,0,0.923076923,0,0.076923077,0,0,0.896551724,0,0.103448276,0,0,56.6,17.575,10.52916667,2.645,3.215
LTR1459,LTR1459_28.9.2016,LTR1459_2016,28,9,2016,28/9/2016,54.73674424,24.55226578,Nemunas,river,N,0.94,High,1,3,3,23,0,0,1,0,0,0,0,0.923076923,0,0.076923077,0,0,0.896551724,0,0.103448276,0,0,58.39166667,15.65,11.935,3.8975,3.241666667
LTR1459,LTR1459_30.9.2019,LTR1459_2019,30,9,2019,30/9/2019,54.73674424,24.55226578,Nemunas,river,N,0.76,Good,1,3,3,67,0,0,1,0,0,0,0,0.846153846,0,0.153846154,0,0,0.827586207,0,0.172413793,0,0,40.38333333,8.058333333,12.66666667,4.341666667,3.125
LTR1459,LTR1459_26.9.2022,LTR1459_2022,26,9,2022,26/9/2022,54.73674424,24.55226578,Nemunas,river,N,0.81,High,1,9,7,95,1,4,1,0,0,0,0,0.846153846,0,0.153846154,0,0,0.827586207,0,0.172413793,0,0,57.38333333,17.7,11.5,3.325,3.541666667
LTR1460,LTR1460_16.9.2010,LTR1460_2010,16,9,2010,16/9/2010,54.55478802,22.74990614,Nemunas,river,N,,,1,2,2,58,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,64.81666667,15.11666667,10.96,3.524166667,3.170833333
LTR1460,LTR1460_11.10.2013,LTR1460_2013,11,10,2013,11/10/2013,54.55478802,22.74990614,Nemunas,river,N,0.4286,Poor,1,2,2,42,1,25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,59.74166667,15.15,10.805,3.385,3.135833333
LTR1461,LTR1461_5.10.2010,LTR1461_2010,5,10,2010,5/10/2010,55.95984206,25.43206404,Lielupe,river,N,,,1,1,1,6,0,0,0,0,1,0,0,0,0,1,0,0,0.035714286,0,0.964285714,0,0,70.975,21.36666667,10.13416667,2.551666667,2.935
LTR1461,LTR1461_7.10.2013,LTR1461_2013,7,10,2013,7/10/2013,55.95984206,25.43206404,Lielupe,river,N,0.8571,High,1,1,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0.035714286,0,0.964285714,0,0,60.6,18.7,10.42333333,2.5325,2.8425
LTR1461,LTR1461_25.9.2019,LTR1461_2019,25,9,2019,25/9/2019,55.95984206,25.43206404,Lielupe,river,N,0.66,Good,1,2,2,41,1,1,0,0,1,0,0,0.153846154,0,0.846153846,0,0,0.214285714,0,0.785714286,0,0,47.81666667,9.183333333,12.23333333,4.341666667,2.858333333
LTR1461,LTR1461_4.10.2022,LTR1461_2022,4,10,2022,4/10/2022,55.95984206,25.43206404,Lielupe,river,N,0.54,Moderate,1,3,2,20,0,0,0,0,1,0,0,0.153846154,0,0.846153846,0,0,0.214285714,0,0.785714286,0,0,55.225,18.05833333,11.375,3.366666667,3.166666667
LTR1462,LTR1462_11.10.2010,LTR1462_2010,11,10,2010,11/10/2010,55.5031,22.0195,Nemunas,river,N,,,2,1,1,4,0,0,0.75,0,0.25,0,0,0.538461538,0,0.461538462,0,0,0.551724138,0,0.448275862,0,0,83.46666667,32.975,9.89,2.856666667,3.020833333
LTR1462,LTR1462_12.9.2011,LTR1462_2011,12,9,2011,12/9/2011,55.5031,22.0195,Nemunas,river,N,,,2,1,1,16,0,0,0.75,0,0.25,0,0,0.538461538,0,0.461538462,0,0,0.551724138,0,0.448275862,0,0,83.14166667,39.39166667,9.9525,2.453333333,3.3275
LTR1462,LTR1462_18.10.2012,LTR1462_2012,18,10,2012,18/10/2012,55.5031,22.0195,Nemunas,river,N,,,2,2,1,7,0,0,0.75,0,0.25,0,0,0.538461538,0,0.461538462,0,0,0.551724138,0,0.448275862,0,0,69.975,27.01666667,10.72916667,3.465,3.354166667
LTR1462,LTR1462_25.9.2013,LTR1462_2013,25,9,2013,25/9/2013,55.5031,22.0195,Nemunas,river,N,0.8571,High,2,6,5,11,1,2,0.75,0,0.25,0,0,0.538461538,0,0.461538462,0,0,0.551724138,0,0.448275862,0,0,68.89166667,31.825,10.30416667,2.958333333,2.971666667
LTR1462,LTR1462_13.10.2014,LTR1462_2014,13,10,2014,13/10/2014,55.5031,22.0195,Nemunas,river,N,0.74,Good,2,6,1,58,0,0,0.75,0,0.25,0,0,0.538461538,0,0.461538462,0,0,0.551724138,0,0.448275862,0,0,61.05833333,23.24166667,11.775,4.459166667,3.2
LTR1462,LTR1462_12.10.2015,LTR1462_2015,12,10,2015,12/10/2015,55.5031,22.0195,Nemunas,river,N,0.77,Good,2,10,8,79,1,10,0.75,0,0.25,0,0,0.538461538,0,0.461538462,0,0,0.551724138,0,0.448275862,0,0,57.18333333,21.64166667,11.48583333,4.054166667,3.256666667
LTR1462,LTR1462_12.9.2016,LTR1462_2016,12,9,2016,12/9/2016,55.5031,22.0195,Nemunas,river,N,0.56,Moderate,2,2,2,14,1,5,0.75,0,0.25,0,0,0.538461538,0,0.461538462,0,0,0.551724138,0,0.448275862,0,0,73.86666667,23.2,11.56333333,4.400833333,3.048333333
LTR1462,LTR1462_4.10.2017,LTR1462_2017,4,10,2017,4/10/2017,55.5031,22.0195,Nemunas,river,N,0.57,Moderate,2,1,1,18,0,0,0.75,0,0.25,0,0,0.538461538,0,0.461538462,0,0,0.551724138,0,0.448275862,0,0,76.475,33.05833333,10.13333333,3.533333333,3.268333333
LTR1462,LTR1462_14.9.2020,LTR1462_2020,14,9,2020,14/9/2020,55.5031,22.0195,Nemunas,river,N,0.62,Good,2,3,2,99,0,0,0.5,0,0.5,0,0,0.538461538,0,0.461538462,0,0,0.620689655,0,0.379310345,0,0,67.35,17.275,12.4,5.033333333,3.491666667
LTR1462,LTR1462_11.9.2023,LTR1462_2023,11,9,2023,11/9/2023,55.5031,22.0195,Nemunas,river,N,,,2,8,4,45,1,6,0.5,0,0.5,0,0,0.538461538,0,0.461538462,0,0,0.620689655,0,0.379310345,0,0,51.5,1.5,7.975,2.325,2.85
LTR1463,LTR1463_5.10.2010,LTR1463_2010,5,10,2010,5/10/2010,56.21022899,21.97266612,Venta,river,N,,,1,1,1,148,0,0,0.333333333,0,0.666666667,0,0,0.5,0,0.5,0,0,0.714285714,0,0.285714286,0,0,81.15833333,32.5,9.575833333,2.953333333,3.085
LTR1463,LTR1463_27.9.2012,LTR1463_2012,27,9,2012,27/9/2012,56.21022899,21.97266612,Venta,river,N,,,1,1,1,5,0,0,0.333333333,0,0.666666667,0,0,0.5,0,0.5,0,0,0.714285714,0,0.285714286,0,0,69.525,27.45833333,10.52583333,3.793333333,3.485833333
LTR1464,LTR1464_4.10.2010,LTR1464_2010,4,10,2010,4/10/2010,55.33531748,26.35278059,Dauguva,river,N,,,1,2,2,77,0,0,0.666666667,0,0.333333333,0,0,0.75,0,0.25,0,0,0.827586207,0,0.172413793,0,0,73.79166667,26.58333333,9.656666667,2.3625,2.888333333
LTR1464,LTR1464_26.9.2012,LTR1464_2012,26,9,2012,26/9/2012,55.33531748,26.35278059,Dauguva,river,N,,,1,5,5,21,1,1,0.666666667,0,0.333333333,0,0,0.75,0,0.25,0,0,0.827586207,0,0.172413793,0,0,54.53333333,11.925,10.275,2.7375,3.080833333
LTR1464,LTR1464_21.9.2015,LTR1464_2015,21,9,2015,21/9/2015,55.33531748,26.35278059,Dauguva,river,N,0.7,Good,1,4,4,44,0,0,0.666666667,0,0.333333333,0,0,0.75,0,0.25,0,0,0.827586207,0,0.172413793,0,0,40.84166667,9.308333333,11.16666667,3.114166667,2.8675
LTR1465,LTR1465_30.9.2010,LTR1465_2010,30,9,2010,30/9/2010,54.4454,23.7747,Nemunas,river,N,,,3,2,2,22,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,64.71666667,16.30833333,10.985,3.340833333,3.2075
LTR1465,LTR1465_15.10.2013,LTR1465_2013,15,10,2013,15/10/2013,54.4454,23.7747,Nemunas,river,N,0.5714,Moderate,3,3,3,41,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,58.875,15.39166667,10.72166667,3.161666667,3.2
LTR1465,LTR1465_30.9.2020,LTR1465_2020,30,9,2020,30/9/2020,54.4454,23.7747,Nemunas,river,HM,0.58,Good,3,2,1,80,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,44.64166667,2.241666667,13.25833333,5.166666667,3.65
LTR1466,LTR1466_19.10.2010,LTR1466_2010,19,10,2010,19/10/2010,56.12419221,21.26387801,Venta,river,N,,,1,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0.896551724,0.103448276,0,0,0,77.36666667,28.21666667,9.763333333,3.705,3.314166667
LTR1466,LTR1466_27.9.2012,LTR1466_2012,27,9,2012,27/9/2012,56.12419221,21.26387801,Venta,river,N,,,1,1,1,23,0,0,1,0,0,0,0,1,0,0,0,0,0.896551724,0.103448276,0,0,0,66.35,25.275,10.77,4.556666667,3.740833333
